Price,Close,High,Low,Open,Volume
Ticker,ITC.NS,ITC.NS,ITC.NS,ITC.NS,ITC.NS
Date,,,,,
2010-03-04,54.057647705078125,54.26636886003934,53.38755961811662,54.244399006134564,12871173
2010-03-05,53.772056579589844,54.266385991367756,53.38757647201409,54.266385991367756,8292837
2010-03-08,55.200103759765625,55.35389274695415,53.93681947926699,53.991741603259825,22483827
2010-03-09,55.156166076660156,55.74936224906239,54.83759562004992,55.30995506950191,9544842
2010-03-10,55.859214782714844,56.07891838528988,55.00237525839243,55.5296618931413,11961912
2010-03-11,56.166805267333984,56.66113466728397,55.27701335313974,55.80429502927251,8748882
2010-03-12,56.78197479248047,57.21039463698207,56.078929163411736,56.46340425608992,16751451
2010-03-15,56.97968673706055,57.495985875733574,56.75998818565341,56.75998818565341,15357009
2010-03-16,57.07855987548828,57.331215751675714,55.859215181085794,57.16643930571381,7480236
2010-03-17,57.74864959716797,58.089184882911084,56.825900550074834,57.07855641092653,12137355
2010-03-18,57.39714050292969,58.15510826552965,56.83689646472421,57.781615592445306,6491703
2010-03-19,57.408111572265625,57.83653132856317,56.93575210177007,57.23235271547358,7726920
2010-03-22,57.474021911621094,57.539936512376926,56.54029040099048,56.97969257742053,8909040
2010-03-23,57.33121109008789,57.715691108929704,56.28763036956785,57.232349253411634,9991815
2010-03-25,58.166080474853516,58.53957305010738,57.07855501833336,57.35318072870764,17237313
2010-03-26,58.089202880859375,58.44072571791615,57.58389100259372,58.16609991575348,8880840
2010-03-29,59.14375686645508,59.539224361024914,57.61682913228424,58.08918861428436,12653583
2010-03-30,59.0668830871582,59.95667516707413,58.814222103612984,59.165744962698035,7993809
2010-03-31,57.7925910949707,59.27557906442644,57.47402062703125,59.27557906442644,15054351
2010-04-01,58.001304626464844,58.62745306270584,57.80357089471628,58.001304626464844,5660241
2010-04-05,58.17707443237305,59.033914059913634,58.02328541204913,58.81421043087226,7335420
2010-04-06,58.495643615722656,58.7922392338921,57.80358046855594,58.17707310942802,9674910
2010-04-07,59.198692321777344,59.31952906998968,57.89146800931249,58.29791294679723,8730540
2010-04-08,58.82520294189453,59.08884631373648,58.517619846175435,58.8801301110305,6258126
2010-04-09,59.15474319458008,59.42936892411898,58.37480069182535,58.83617272202319,8402556
2010-04-12,59.62711715698242,59.91273039882393,58.73732515190953,59.31953405258227,7865253
2010-04-13,59.01194763183594,60.13242564509565,58.90209832521604,60.11045578377167,4827846
2010-04-15,57.7266845703125,59.47331091475063,57.39713167082181,59.330504323066116,11888379
2010-04-16,59.121795654296875,59.286572124937145,57.14447800661365,57.14447800661365,8866254
2010-04-19,58.18806076049805,60.1543908541031,57.63880421272,58.88012391012682,7860243
2010-04-20,57.82554626464844,58.59450638048226,57.342204360007834,58.550566664476584,8330829
2010-04-21,57.660770416259766,58.21002692921122,57.419101975709964,58.001310761720006,5479608
2010-04-22,58.056251525878906,58.73732734781729,57.23236907768091,57.45206771148078,13173507
2010-04-23,58.649410247802734,58.869113787993705,57.58385989503154,58.155081053805496,4994151
2010-04-26,58.74831008911133,59.51727039738853,58.242998200006326,58.44072697151634,5372082
2010-04-27,59.22065353393555,59.506266710075934,58.341844148009585,58.880118228322196,5873439
2010-04-28,59.30854034423828,59.84681449153308,58.4077660172943,58.682391784567365,10551009
2010-04-29,58.693389892578125,59.62712169381285,58.33087958990956,59.62712169381285,10187193
2010-04-30,58.40776062011719,59.03390912192876,58.22101431105523,58.88012011446877,6860544
2010-05-03,58.21003341674805,58.57254366084203,57.397138514417456,57.397138514417456,7014309
2010-05-04,57.62781524658203,58.44071001745554,57.342202075346535,57.60584538945452,4731258
2010-05-05,57.59486389160156,57.91343439570046,54.92548826073968,54.92548826073968,6922596
2010-05-06,56.91377639770508,57.671748961196286,53.82696402092405,53.82696402092405,5814033
2010-05-07,56.93574905395508,57.331211489145716,55.71640445020989,55.80428387390166,8690826
2010-05-10,57.5179557800293,57.770616657229695,56.002015659714516,56.002015659714516,14890680
2010-05-11,57.02363204956055,57.847514269722396,56.584229875000226,56.584229875000226,9940143
2010-05-12,58.231990814208984,58.41873710431262,55.474731146033214,55.474731146033214,5336889
2010-05-13,58.550575256347656,58.880128203327885,57.94639150116462,58.66042456248143,6069930
2010-05-14,58.9130859375,59.97864190571724,57.78162037949784,57.78162037949784,8906088
2010-05-17,58.473670959472656,59.07784961097723,58.22101507248071,58.44071365743968,7166223
2010-05-18,59.02293014526367,59.209676465203806,57.41910525972242,58.23200011794797,4777407
2010-05-19,56.94674301147461,58.97898257403227,56.68309968165822,58.97898257403227,8933691
2010-05-20,57.649784088134766,58.29790240484559,56.46339170983761,56.75999231870083,12634194
2010-05-21,59.60512161254883,60.264227262479594,56.54027933465538,57.12248798447368,36162564
2010-05-24,58.89110565185547,60.52788783236091,58.34184911036166,60.418033506915066,14963190
2010-05-25,57.23236846923828,59.363475365917395,56.83690087544397,58.77027900380528,21123138
2010-05-26,59.121795654296875,59.308541985783926,57.36418164366028,57.57289783599411,11092257
2010-05-27,60.615760803222656,61.20895700017984,58.7263229272027,59.209669839011504,29180253
2010-05-28,62.21959686279297,62.39535575110198,60.61577186407898,61.07714397446899,16856175
2010-05-31,62.21959686279297,63.20825569526772,61.34078733551136,63.20825569526772,11478402
2010-06-01,62.17565155029297,62.82376993552621,61.846098635765934,62.702933196389175,9575319
2010-06-02,61.80215072631836,62.57111083991529,61.35176612428126,62.395346947825715,8114391
2010-06-03,62.72489929199219,63.02149991441769,62.06579350248412,62.175647819787535,7469256
2010-06-04,63.900299072265625,64.10901521811836,60.85743127971323,63.460896924606054,9566439
2010-06-07,63.20823669433594,63.5158196849935,62.6150405674551,62.6150405674551,6596508
2010-06-08,63.64765167236328,64.28478763685361,62.955588546399845,63.86735528967737,9177735
2010-06-09,61.95158004760742,64.13863390033796,61.616827271734934,64.13863390033796,11892087
2010-06-10,62.49833297729492,62.877718719370684,61.41596446683564,62.26400709047416,10567989
2010-06-11,62.83308029174805,64.4956880800262,62.63223173802424,64.4956880800262,8462898
2010-06-14,63.8485107421875,64.00472631223433,62.844252468121304,63.08973407819489,8419260
2010-06-15,65.09825897216797,65.32142920876785,63.62534869120696,63.82620241493909,9378027
2010-06-16,64.91971588134766,65.76775344263372,64.3060042194737,65.76775344263372,11822742
2010-06-17,65.58922576904297,66.25873130250858,64.52917363841512,64.94203674616475,13327236
2010-06-18,65.8124008178711,66.7943375717001,65.32142733303435,65.83471733009802,15590238
2010-06-21,66.74970245361328,66.95055616527794,65.16520970351122,66.2141010690443,13894062
2010-06-22,67.35223388671875,67.78741336446976,66.33682021321994,66.50419654251492,9383262
2010-06-23,67.58656311035156,67.88784358292042,66.78315873267553,66.9505350703514,9282372
2010-06-24,68.23375701904297,68.71356956317403,66.97285654377986,67.620045438005,20714163
2010-06-25,67.2741470336914,68.71358498923551,66.99518809021585,68.21145582622631,7899066
2010-06-28,66.42609405517578,67.73162753436824,66.28103421216319,67.17370977624674,6452673
2010-06-29,66.13597869873047,66.72737380854,65.62268881110178,66.6381077786641,5038401
2010-06-30,68.16680908203125,68.33418543600838,65.38836058442664,65.38836058442664,13851996
2010-07-01,67.62004852294922,68.02175075991717,67.00633691391263,68.02175075991717,5114853
2010-07-02,67.51962280273438,68.27839427487321,67.3522464422378,68.06638489930036,4187586
2010-07-05,67.43035125732422,67.95479680345667,66.95053872261741,67.48614507556665,4299357
2010-07-06,67.59773254394531,67.68699857331985,67.19603030383871,67.44151188461872,4537185
2010-07-07,67.39688873291016,67.72048579863035,66.95055341279878,67.64237545753625,6040461
2010-07-08,67.65352630615234,68.14449457519726,67.37456230272306,67.84321917236528,5593527
2010-07-09,67.02865600585938,68.02175338299074,66.78316930960979,67.65352844653763,5969130
2010-07-12,66.93938446044922,67.39688053417248,66.79432460517303,67.39688053417248,6976782
2010-07-13,66.74970245361328,67.26299243457737,65.90166479974486,66.93939535555343,14032884
2010-07-14,66.61579895019531,67.43036433651308,66.42610606088199,66.98402902776206,13910667
2010-07-15,66.97286224365234,67.17371592402766,66.55999918283713,66.61579300692388,9170715
2010-07-16,66.58231353759766,67.07328691467187,66.19177210538437,67.06212610704695,11566047
2010-07-19,65.0201416015625,66.93938688976502,64.7188610721683,66.37030825591565,9788847
2010-07-20,65.0424575805664,65.47763715864413,64.7411770536258,65.1652009314028,4301751
2010-07-21,65.24329376220703,66.05785893834177,64.90854109003989,65.35488139154302,11564385
2010-07-22,66.437255859375,66.62694873183518,59.45208667855404,59.45208667855404,21792534
2010-07-23,67.31877899169922,67.55310489136788,66.56000235802335,66.9505489294188,19647324
2010-07-26,67.55309295654297,67.66467548240452,66.93937629450294,67.39687231241619,6791253
2010-07-27,67.89900970458984,68.51272644222855,67.62005080161305,68.51272644222855,5364126
2010-07-28,68.59083557128906,68.79168926193779,67.66468767002097,68.17797759727796,10147950
2010-07-29,69.20454406738281,69.60624629271732,68.30070767547902,68.51272214932868,11641920
2010-07-30,68.90327453613281,69.59509656431788,68.28956284717299,69.1264447448099,11090289
2010-08-02,69.8071060180664,69.95216588763061,68.95906841869572,68.98138492878854,16662930
2010-08-03,68.9144287109375,70.83367904020326,68.62430899996279,70.83367904020326,8468116
2010-08-04,69.31614685058594,70.07491850988279,67.64238283277089,68.73590729563074,8114404
2010-08-05,69.53929901123047,70.16417142982684,68.89211008539289,69.49466599674803,5968120
2010-08-06,70.85599517822266,71.413912981411,69.53930078570738,69.62856681695011,5979895
2010-08-09,70.94525146484375,71.5031742993203,70.47659464934887,70.96756796958917,3997014
2010-08-10,70.18649291992188,71.1684346320113,69.56162045696301,71.1684346320113,7111350
2010-08-11,69.15991973876953,70.07490683694866,68.89211651894475,69.62857154252173,4894132
2010-08-12,68.26724243164062,69.5616203736594,67.86554016533997,68.06638874452958,7286562
2010-08-13,69.74015045166016,70.0749031820008,68.26724048132985,68.28955698949115,7220244
2010-08-16,70.63282012939453,70.96757283142958,69.62856202328939,70.34270043990804,4363075
2010-08-17,71.21306610107422,71.54781883409974,69.96332120233326,70.96757940140982,8288220
2010-08-18,72.52976989746094,72.75293500970213,70.98990508338672,72.08342945713456,12316597
2010-08-19,73.77951049804688,74.22585094229507,72.52977053474928,72.52977053474928,12464668
2010-08-20,72.61903381347656,73.86877883707803,72.32891406814609,73.69024164459702,8907615
2010-08-23,71.19074249267578,72.6190193156928,71.01220533583823,72.30658312216772,5709402
2010-08-24,71.34696960449219,71.99415860259955,70.78904664531778,71.21307054609272,5194554
2010-08-25,71.63707733154297,71.97183002935392,71.34695764571738,71.36927415171004,6604693
2010-08-26,73.15463256835938,73.71255552856998,71.86025967766233,71.86025967766233,16281042
2010-08-27,71.94951629638672,73.80181190477269,71.57013057196842,73.24389412553212,5477934
2010-08-30,71.10147857666016,72.90914640293403,70.78904235142471,72.75292573635564,4576998
2010-08-31,72.81987762451172,73.19926849511853,70.74441163033369,71.54782128183331,13192947
2010-09-01,72.81987762451172,73.33316754974105,72.2173267707889,73.31085104063729,7239271
2010-09-02,73.8464584350586,74.02499051020972,72.81987857125323,73.1099983012954,7362385
2010-09-03,73.19927215576172,73.95804371907795,72.4628119947435,73.95804371907795,6091681
2010-09-06,74.00267791748047,74.67218345057464,73.1100021707143,73.57865910863333,10604239
2010-09-07,74.18122100830078,74.64987287556141,73.55634844667176,74.09194985098074,8545032
2010-09-08,73.33316040039062,74.0472988379314,72.86450864697983,73.7125461260891,6021334
2010-09-09,72.4627914428711,73.91338973534775,72.03877276103344,73.91338973534775,7403197
2010-09-13,72.84220123291016,73.5563397595965,72.35122780336226,72.9091507620517,6539395
2010-09-14,73.73487091064453,74.18121131515535,72.21732783748818,72.70829615294419,11277313
2010-09-15,74.82838439941406,74.98460505082774,72.97608884410914,73.35547455765543,10372002
2010-09-16,74.71681213378906,75.60948782872795,74.33742636811846,74.53828005955421,6883816
2010-09-17,75.14080810546875,75.542515366383,74.24813778946375,74.9176430804275,11380389
2010-09-20,78.84542083740234,79.44797675175869,74.98460887830923,75.43094413327785,20783055
2010-09-21,77.06007385253906,80.02821526868307,76.50215095909272,79.38102634682005,24214323
2010-09-22,77.9750747680664,78.46604308769129,76.4798430837256,76.4798430837256,10948870
2010-09-23,78.7784652709961,79.42565415040103,77.17165132530378,78.0866433803109,9536061
2010-09-24,80.00589752197266,80.72003595408337,78.86774035353139,79.33639210337874,13318062
2010-09-27,79.62651062011719,80.6084522267099,79.13553726286038,80.51918109307718,11844486
2010-09-28,79.62651062011719,80.34064904165353,78.68920202638039,79.84967568439673,10900851
2010-09-29,77.4841079711914,80.47456648785867,77.21630983280018,79.67116185684087,10045357
2010-09-30,79.5818862915039,80.34065780869587,76.72532718572026,77.57336984628651,24463482
2010-10-01,79.73809814453125,80.34065407165289,78.68920695298527,79.84968068365703,15378705
2010-10-04,78.2205581665039,81.14406166656251,78.06433749784347,80.34065713834761,12965503
2010-10-05,77.5733642578125,78.95700813933789,77.4394601063584,78.55530590081779,12483996
2010-10-06,77.17167663574219,78.97934483298764,76.23437287560277,78.6222755177149,10790071
2010-10-07,76.72533416748047,77.84117503594317,76.41289790704342,77.5733769052159,11788662
2010-10-08,76.97081756591797,77.37251985255544,75.69875606829791,76.76996386863838,11291262
2010-10-11,77.19397735595703,77.86348277931165,76.47983381084721,77.59567958838561,7472374
2010-10-12,76.30131530761719,77.12703642605024,75.497905592143,76.7253341222741,7683312
2010-10-13,78.15359497070312,78.48834767210688,76.10044574981613,77.21629149310927,16060321
2010-10-14,78.13128662109375,78.93469625308836,77.59568530768541,78.86774672740249,7065405
2010-10-15,76.74763488769531,78.5553025457117,76.47983170414612,78.5553025457117,6708072
2010-10-18,76.56912231445312,77.14935673383177,74.5829221007806,76.76997092226497,12772917
2010-10-19,76.1004409790039,77.32786917650931,75.47556862783462,76.63604731084058,8865621
2010-10-20,74.98461151123047,76.45752147988969,74.76144132194948,75.54253443047232,8675724
2010-10-21,77.81884765625,78.10896736527269,74.67217408839684,75.81033130878937,6655713
2010-10-22,76.41289520263672,77.88581040911683,75.96655989263274,77.70727322036218,5044809
2010-10-25,75.49789428710938,77.39482807546166,75.25241270417904,77.3278785528443,10277515
2010-10-26,76.65837860107422,77.37251710931477,75.47558318510474,76.03350612938335,9176379
2010-10-27,74.91765594482422,76.72531849765898,74.62753625453303,76.65836897865044,7460368
2010-10-28,74.56060028076172,76.6360663945962,73.64560803099145,75.49790393300052,34655488
2010-10-29,76.41289520263672,76.72533145201604,73.95804333573221,75.4755864544988,27593872
2010-11-01,76.70301055908203,77.43946556627998,76.25667527458177,76.99313028177971,12801544
2010-11-02,77.39482879638672,77.6626319972719,76.32362110076721,76.85922750253756,6944287
2010-11-03,78.35445404052734,79.0462759972971,77.66263208375759,77.66263208375759,14416686
2010-11-04,79.00164031982422,79.22481049794429,78.13128122228485,79.15785586896355,8817181
2010-11-08,78.39908599853516,80.07284959845231,77.9304342337268,80.07284959845231,6954382
2010-11-09,79.35871887207031,79.64883860536607,77.7072716187941,78.55531430903719,6835545
2010-11-10,79.00164031982422,79.6265127322236,78.73383712766434,79.22481049794429,5454313
2010-11-11,78.26519775390625,79.44798813684211,77.95276149827905,79.22482303133827,3753708
2010-11-12,77.5956802368164,79.00164061602588,76.94849131497061,78.5106672439051,6218644
2010-11-15,78.1759033203125,78.33212395555915,76.43519047621747,77.39481546784019,3976957
2010-11-16,75.85497283935547,78.7561598440493,75.23010037768933,78.53299475625528,8604540
2010-11-18,76.74763488769531,78.44371490627903,75.207775521149,78.44371490627903,12344361
2010-11-19,76.30131530761719,77.21630757749531,75.69875929799203,76.88155480636156,8833923
2010-11-22,78.51066589355469,78.73383606867307,76.05581439893642,76.43520012109299,12248562
2010-11-23,76.99311828613281,78.55529920037573,75.6764240386825,78.22054651217515,12785791
2010-11-24,77.52874755859375,77.77422919006385,76.63607175675412,77.64033011835289,9198874
2010-11-25,75.7433853149414,77.41714901581915,75.02924681695643,77.03776325800972,13467690
2010-11-26,74.82838439941406,76.23434983045377,74.114245984748,75.98886315418704,14758548
2010-11-29,75.25241088867188,75.76569565760954,73.19926159707911,74.98460769674216,19104877
2010-11-30,76.72533416748047,77.21630762299097,74.09194501862036,74.7837670721763,19834212
2010-12-01,76.50215911865234,76.99313254315237,75.81033710879271,76.99313254315237,7089580
2010-12-02,76.27897644042969,77.17164682987584,75.76568662476579,76.83689415685342,12725163
2010-12-03,76.45751953125,76.76995574511194,73.64559871441358,74.76143941653703,14187462
2010-12-06,75.4532699584961,76.32362917648435,75.20778834730498,76.32362917648435,5996706
2010-12-07,75.07386779785156,75.74337317085956,74.22583038293243,75.25240494768332,9980697
2010-12-08,74.42669677734375,75.87729550532333,74.20353167144062,74.98461975794527,9758086
2010-12-09,74.67218017578125,75.20778662193598,74.00267467204864,74.73912970457017,11088268
2010-12-10,76.01117706298828,76.27898023631704,74.53826727156111,74.93996947759392,6272629
2010-12-13,74.60521697998047,76.32361344370966,73.86876208237092,76.21203091616903,8995098
2010-12-14,75.16314697265625,75.69875340796416,74.58291262698114,74.9846148995013,7174683
2010-12-15,74.53826141357422,75.3416657625,74.31509126868582,74.40435728347306,7955713
2010-12-16,75.00691986083984,75.18545701442936,73.26620687596558,75.18545701442936,7140352
2010-12-20,74.51596069335938,75.0961950202982,73.91340475007544,75.0961950202982,5856052
2010-12-21,74.60521697998047,74.76143251853736,74.00266111541968,74.5382674634561,5143230
2010-12-22,74.71681213378906,75.2970515908954,74.18121080316297,75.2970515908954,5153199
2010-12-23,74.49363708496094,75.16314253561269,74.15888435963505,75.16314253561269,4378059
2010-12-24,75.8326644897461,76.05583472450569,73.9580518847015,73.9580518847015,7443793
2010-12-27,75.76569366455078,76.43519907280285,75.45325746683844,75.76569366455078,6925185
2010-12-28,76.41289520263672,76.68069843180781,75.765706193774,75.765706193774,4314735
2010-12-29,77.75189208984375,77.9304292461049,76.39056478956546,76.412881295608,10211070
2010-12-30,77.90811920166016,78.7115237016666,77.06007657794558,77.35019628848158,29495809
2010-12-31,77.95274353027344,78.53298288668269,77.50640320630295,77.59567433584945,10410699
2011-01-03,78.01969909667969,78.53298897667361,77.61799686029201,78.53298897667361,3492150
2011-01-04,79.22480010986328,79.49259815898803,78.10895447349539,78.10895447349539,14939910
2011-01-05,80.25139617919922,80.42992825990663,78.46604472459467,79.18018326326779,12790333
2011-01-06,79.84967803955078,80.78698666093337,78.4883506756098,80.496866960892,8906748
2011-01-07,76.99311828613281,80.3406451681386,76.14507575899505,79.47028613564882,10804293
2011-01-10,76.14508819580078,76.94849784345575,75.2301011110825,76.85923180746792,12404523
2011-01-11,75.92191314697266,77.66262616000938,75.00692107435458,75.96654615911196,11894485
2011-01-12,77.5510482788086,77.84116287510626,75.25241226038688,76.8369047180048,7674349
2011-01-13,77.28325653076172,77.97507857872358,76.50216333202401,77.23862350933474,11313883
2011-01-14,76.12276458740234,79.0685894715592,75.47557567100604,77.03775669470764,8989185
2011-01-17,76.74763488769531,78.06432919121804,74.82838469816713,75.92191393866625,14174923
2011-01-18,78.62227630615234,78.89007957227307,76.81460809077929,76.94851227780087,9611394
2011-01-19,78.30982208251953,79.58188347437837,77.48409596004643,78.7784738599785,14095558
2011-01-20,76.61373138427734,78.51065984901554,76.16739106840434,77.81883797812503,11015130
2011-01-21,75.38631439208984,77.01544503916088,75.1631442009542,76.41288909863961,13523119
2011-01-24,75.47557830810547,76.07813423172361,74.98461003088552,75.85496915476963,7685974
2011-01-25,74.98461151123047,76.03350271738496,74.76144132194948,75.52021792233634,7825711
2011-01-27,74.89535522460938,75.76570937101155,74.53828594004813,75.3640070643704,11716434
2011-01-28,75.05155944824219,75.98886809389205,73.91340223361668,75.36399566345881,16010322
2011-01-31,72.57440185546875,74.9399877659836,71.83794678003032,74.58291848371279,17010879
2011-02-01,71.2353744506836,73.1099864761706,69.71782651774578,73.04303695881762,21246045
2011-02-02,70.96759033203125,72.1727023997063,70.52125498855855,71.748678460089,9636384
2011-02-03,71.16844940185547,71.94953758869536,70.34272308017908,70.69979240341353,7086592
2011-02-04,68.28955078125,71.7486603109933,67.70931140596376,71.23537556202535,14628753
2011-02-07,70.1195297241211,70.8559897492095,68.42344972085725,69.53929545757984,14666713
2011-02-08,69.67318725585938,70.6328122422605,69.62855424829472,70.29805957760524,9348855
2011-02-09,68.6912612915039,69.85174018216162,68.17797648057565,69.62856998597634,12675526
2011-02-10,69.6955337524414,70.9452789337489,68.82517951454136,68.82517951454136,10723374
2011-02-11,69.22684478759766,70.11951506079639,68.73587154021057,70.00793255362649,8654365
2011-02-14,70.2980728149414,71.3246475059966,69.048327936119,69.048327936119,10010319
2011-02-15,70.1195297241211,70.8336732431087,69.00368909531933,70.8113516290871,6530487
2011-02-16,70.03028106689453,70.90064034443262,69.71784479608,69.71784479608,5483194
2011-02-17,70.72209930419922,70.9229530059343,69.11528501408395,70.29808049822716,10348435
2011-02-18,69.51699829101562,71.4808769138373,69.18224549845523,70.67747225486127,7141980
2011-02-21,70.61051177978516,70.9006315027852,69.00369760281954,69.51698752226304,3903808
2011-02-22,69.9410171508789,70.47661855436054,69.40541063947504,70.47661855436054,6840204
2011-02-23,69.45003509521484,70.29807778231734,69.22686999959969,70.07490757878055,5243749
2011-02-24,67.24067687988281,69.71784545007928,66.50422177316943,68.89212429598784,26720965
2011-02-25,69.76246643066406,70.03026963448951,67.62005101590297,68.15565742355388,13676335
2011-02-28,75.43096160888672,75.87730207518321,68.91444290176544,69.65089803085566,45492405
2011-03-01,77.4841079711914,77.66264517137428,76.14509684754702,76.23436800159949,21954967
2011-03-03,77.46177673339844,78.55530602229332,76.41288556700468,76.76995479156594,19977388
2011-03-04,76.94850158691406,78.0197093946456,76.76996439833127,77.90812684423244,12422316
2011-03-07,77.06007385253906,77.57336373177706,75.00692455142917,76.43520143778022,10097022
2011-03-08,76.74763488769531,77.61799395724996,76.39056567893668,77.52872793204052,8569797
2011-03-09,76.65837860107422,77.28325107276508,76.14508867507045,76.94849832778223,6324121
2011-03-10,76.45751953125,76.74763923754475,75.5648490127197,76.52447416187276,6640239
2011-03-11,76.47984313964844,77.21630328150673,75.67643857679421,76.21204502397812,5975242
2011-03-14,77.41715240478516,77.61800610085152,76.1004578952611,76.65838085595078,6749358
2011-03-15,75.92191314697266,77.12701979849616,74.85070553186704,76.3459318702168,10407528
2011-03-16,76.41289520263672,76.92618515087479,76.16740848356974,76.16740848356974,4943272
2011-03-17,75.00691986083984,76.27898111791282,74.67216716729016,75.65410874223063,11713557
2011-03-18,74.9622802734375,75.81031763181251,73.91338927338407,75.69873511305798,9716799
2011-03-21,74.93998718261719,75.83265782738431,74.76144998891063,75.27473995138533,6147099
2011-03-22,75.89959716796875,76.27898288170815,74.76143491882968,75.25240827161304,6148003
2011-03-23,76.74763488769531,76.97080505863978,75.49789010307967,75.87728092606153,8540403
2011-03-24,77.21630859375,77.48410672784401,76.72533513206702,77.21630859375,8132842
2011-03-25,79.20249938964844,79.44798098360027,77.43946456737508,78.10897003945016,17560432
2011-03-28,79.76043701171875,80.16213937310259,78.71154552613545,78.77849506837899,13138048
2011-03-29,80.00589752197266,80.3406502312696,79.51492415744593,80.11748005576464,12568878
2011-03-30,79.26943969726562,80.94320318281633,78.89005398826357,80.296014294542,15962112
2011-03-31,81.27796936035156,82.12600694279148,79.55957257790281,79.55957257790281,33015622
2011-04-01,81.45650482177734,82.55003427161313,80.96553648121744,81.25565622660723,16598206
2011-04-04,82.50538635253906,82.57234098423952,81.59039931171405,81.88051902267853,9673714
2011-04-05,82.21527099609375,82.88477644359314,81.79124713353525,82.46075258103464,8179957
2011-04-06,81.65735626220703,82.41612781655729,80.69773101033032,81.8358883418557,5442642
2011-04-07,81.47881317138672,81.90283704567463,80.94321186332405,81.67966685436107,5617633
2011-04-08,82.014404296875,82.79549215896702,81.16636181432678,81.6350186179183,10351992
2011-04-11,82.57235717773438,83.91136834760076,81.96980112971005,82.17064974043666,12362902
2011-04-13,84.8486557006836,85.38426210840368,82.01441832196137,82.57234123767637,15717855
2011-04-15,85.47351837158203,85.98680821264313,84.20145712957213,84.84864600329925,16654438
2011-04-18,84.8932876586914,86.924115278332,83.68817588281058,85.54047145145897,13130859
2011-04-19,83.68817901611328,85.25036006038775,83.4203758216775,84.35768444824218,11979940
